bin,obs,time,deployment,bin_1_distance,cell_length,correlation_magnitude_beam1,correlation_magnitude_beam2,correlation_magnitude_beam3,correlation_magnitude_beam4,driver_timestamp,echo_intensity_beam1,echo_intensity_beam2,echo_intensity_beam3,echo_intensity_beam4,ensemble_number,error_velocity,heading,ingestion_timestamp,internal_timestamp,num_cells,percent_bad_beams,percent_good_3beam,percent_good_4beam,percent_transforms_reject,pitch,port_timestamp,preferred_timestamp,pressure,quality_flag,roll,salinity,sysconfig_vertical_orientation,temperature,transducer_depth,water_velocity_east,water_velocity_north,water_velocity_up,corrected_echo_intensity_beam1,corrected_echo_intensity_beam2,corrected_echo_intensity_beam3,corrected_echo_intensity_beam4,eastward_seawater_velocity,northward_seawater_velocity,upward_seawater_velocity,error_seawater_velocity,bin_depths,lat,lon
15,1,3731193191.16,7,2432,1600,126,129,126,125,3732270748.78,132,136,126,132,47,-12,2897,3732270811.98,3731193000.0,30,0,0,100,0,-45,3731193191.16,port_timestamp,536241,ok,58,35,1,498,5339,-1,82,12,59.4,61.2,56.7,59.4,0.0213308530225,0.0791832981716,0.012,-0.012,266.789333022,46.85302,-124.95792
15,2,3731196794.11,7,2432,1600,131,129,126,124,3732270748.78,128,127,122,120,48,-24,2896,3732270811.98,3731196600.0,30,0,0,100,0,-45,3731196794.11,port_timestamp,537020,ok,59,35,1,500,5347,-66,97,-3,57.6,57.15,54.9,54.0,-0.0371428681846,0.111289745004,-0.003,-0.024,267.55988183,46.85302,-124.95792
15,3,3731200391.21,7,2432,1600,125,125,122,127,3732270748.79,120,126,113,117,49,55,2894,3732270811.98,3731200200.0,30,0,0,100,0,-45,3731200391.21,port_timestamp,537004,ok,59,35,1,499,5347,-107,102,-39,54.0,56.7,50.85,52.65,-0.0752392424967,0.127248011334,-0.039,0.055,267.544055439,46.85302,-124.95792
15,4,3731203991.24,7,2432,1600,127,123,130,124,3732270748.79,124,124,133,122,50,17,2889,3732270811.98,3731203800.0,30,0,0,100,0,-45,3731203991.24,port_timestamp,537011,ok,59,35,1,494,5347,-105,138,-28,55.8,55.8,59.85,54.9,-0.0635273204074,0.161348317505,-0.028,0.017,267.550979485,46.85302,-124.95792
15,5,3731207591.27,7,2432,1600,129,119,133,123,3732270748.79,135,125,136,128,51,1,2895,3732270811.98,3731207400.0,30,0,0,100,0,-45,3731207591.27,port_timestamp,537340,ok,60,35,1,494,5350,-92,178,-26,60.75,56.25,61.2,57.6,-0.0401422461171,0.19630741218,-0.026,0.001,267.87640939,46.85302,-124.95792
15,6,3731211191.3,7,2432,1600,128,121,129,122,3732270748.8,132,131,133,126,52,16,2893,3732270811.98,3731211000.0,30,0,0,100,0,-45,3731211191.3,port_timestamp,536688,ok,60,35,1,494,5344,-107,182,-33,59.4,58.95,59.85,56.7,-0.053489791243,0.20423477234,-0.033,0.016,267.231483973,46.85302,-124.95792
15,7,3731214791.32,7,2432,1600,131,124,132,125,3732270748.8,142,145,149,139,53,28,2893,3732270811.98,3731214600.0,30,0,0,100,0,-45,3731214791.32,port_timestamp,536862,ok,61,35,1,494,5345,-81,215,-30,63.9,65.25,67.05,62.55,-0.019497445274,0.228923239597,-0.03,0.028,267.403596168,46.85302,-124.95792
15,8,3731218391.52,7,2432,1600,132,134,131,132,3732270748.8,141,158,155,151,54,-3,2892,3732270811.99,3731218200.0,30,0,0,100,0,-45,3731218391.52,port_timestamp,536215,ok,62,35,1,491,5339,-39,224,-24,63.45,71.1,69.75,67.95,0.0233674175201,0.226165788302,-0.024,-0.003,266.76361504,46.85302,-124.95792
15,9,3731221991.48,7,2432,1600,132,132,134,127,3732270748.86,132,155,145,139,55,12,2888,3732270811.99,3731221800.0,30,0,0,100,0,-45,3731221991.48,port_timestamp,535818,ok,63,35,1,491,5335,-48,112,-1,59.4,69.75,65.25,62.55,-0.0157428248483,0.12083113616,-0.001,0.012,266.370920847,46.85302,-124.95792
15,10,3731225591.5,7,2432,1600,127,134,131,124,3732270748.86,128,147,135,130,56,9,2891,3732270811.99,3731225400.0,30,0,0,100,0,-45,3731225591.5,port_timestamp,535235,ok,64,35,1,490,5329,-48,71,-5,57.6,66.15,60.75,58.5,-0.0268894186158,0.0813754211449,-0.005,0.009,265.794242631,46.85302,-124.95792
15,11,3731229191.54,7,2432,1600,123,127,124,128,3732270748.87,124,127,120,127,57,-1,2891,3732270811.99,3731229000.0,30,0,0,100,0,-44,3731229191.54,port_timestamp,535603,ok,63,35,1,492,5333,-50,0,-4,55.8,57.15,54.0,57.15,-0.0481167256286,0.0135934070336,-0.004,-0.001,266.158252396,46.85302,-124.95792
15,12,3731232791.58,7,2432,1600,127,124,125,126,3732270748.87,122,130,126,125,58,25,2892,3732270811.99,3731232600.0,30,0,0,100,0,-45,3731232791.58,port_timestamp,535521,ok,63,35,1,499,5332,-14,-66,-18,54.9,58.5,56.7,56.25,-0.0314159804603,-0.0597079238604,-0.018,0.025,266.07714158,46.85302,-124.95792
15,13,3731236391.62,7,2432,1600,129,123,125,130,3732270748.87,125,132,125,134,59,-22,2894,3732270811.99,3731236200.0,30,0,0,100,0,-45,3731236391.62,port_timestamp,536306,ok,63,35,1,499,5340,-38,-29,-10,56.25,59.4,56.25,60.3,-0.0444528875572,-0.0175767115191,-0.01,-0.022,266.853627961,46.85302,-124.95792
15,14,3731239991.66,7,2432,1600,128,125,127,127,3732270748.88,114,117,114,116,60,1,2888,3732270811.99,3731239800.0,30,0,0,100,0,-45,3731239991.66,port_timestamp,536994,ok,63,35,1,511,5347,-71,-19,-9,51.3,52.65,51.3,52.2,-0.0734912450654,0.0010182822488,-0.009,0.001,267.534163944,46.85302,-124.95792
15,15,3731243591.97,7,2432,1600,124,122,125,119,3732270748.88,114,112,109,91,61,20,2885,3732270811.99,3731243400.0,30,0,0,100,0,-45,3731243591.97,port_timestamp,537108,ok,61,35,1,515,5348,-111,-20,-5,51.3,50.4,49.05,40.95,-0.112256493709,0.0109306733631,-0.005,0.02,267.646926957,46.85302,-124.95792
15,16,3731247191.75,7,2432,1600,124,124,131,127,3732270748.88,118,111,121,113,62,29,2883,3732270812.0,3731247000.0,30,0,2,97,0,-45,3731247191.75,port_timestamp,537537,ok,62,35,1,516,5352,-200,44,-23,53.1,49.95,54.45,50.85,-0.180504704325,0.0967163466875,-0.023,0.029,268.071271428,46.85302,-124.95792
15,17,3731250791.79,7,2432,1600,127,125,124,125,3732270748.89,105,116,94,113,63,-7,2886,3732270812.0,3731250600.0,30,0,0,100,0,-45,3731250791.79,port_timestamp,536976,ok,62,35,1,519,5346,-76,48,3,47.25,52.2,42.3,50.85,-0.0600877522033,0.0668540352945,0.003,-0.007,267.516359252,46.85302,-124.95792
15,18,3731254391.83,7,2432,1600,121,130,114,123,3732270748.89,88,131,94,123,64,-80,2891,3732270812.0,3731254200.0,30,6,35,57,0,-45,3731254391.83,port_timestamp,537007,ok,61,35,1,520,5347,25,159,-16,39.6,58.95,42.3,55.35,0.0672853971811,0.146214483982,-0.016,-0.08,267.547022887,46.85302,-124.95792
15,19,3731257991.87,7,2432,1600,123,121,133,124,3732270748.89,113,119,112,130,65,-28,2894,3732270812.0,3731257800.0,30,0,0,100,0,-45,3731257991.87,port_timestamp,536799,ok,62,35,1,518,5345,0,27,5,50.85,53.55,50.4,58.5,0.00734043979813,0.0259830318395,0.005,-0.028,267.3412797,46.85302,-124.95792
15,20,3731261591.91,7,2432,1600,131,124,123,128,3732270748.89,136,115,105,122,66,30,2894,3732270812.0,3731261400.0,30,0,0,100,0,-45,3731261591.91,port_timestamp,535612,ok,62,35,1,516,5333,-59,51,-8,61.2,51.75,47.25,54.9,-0.0429124610675,0.0651192804408,-0.008,0.03,266.1671548,46.85302,-124.95792
15,21,3731265191.95,7,2432,1600,127,129,122,128,3732270748.9,120,121,89,117,67,7,2899,3732270812.0,3731265000.0,30,0,0,100,0,-45,3731265191.95,port_timestamp,535486,ok,62,35,1,503,5332,36,-60,-1,54.0,54.45,40.05,52.65,0.0183319540123,-0.0675273238185,-0.001,0.007,266.0425211,46.85302,-124.95792
15,22,3731268792.48,7,2432,1600,125,126,124,126,3732270748.9,114,120,93,115,68,36,2892,3732270812.0,3731268600.0,30,0,0,100,0,-43,3731268792.48,port_timestamp,534498,ok,62,35,1,497,5322,-33,-104,-8,51.3,54.0,41.85,51.75,-0.0600313255447,-0.0911111406654,-0.008,0.036,265.065232016,46.85302,-124.95792
16,0,3731189591.13,7,2432,1600,124,118,123,124,3732270748.77,112,121,109,110,46,-26,2893,3732270811.98,3731189400.0,30,0,0,100,0,-45,3731189591.13,port_timestamp,535284,ok,60,35,1,523,5330,-34,22,24,50.4,54.45,49.05,49.5,-0.0267382743327,0.0304148760594,0.024,-0.026,249.842711359,46.85302,-124.95792
16,1,3731193191.16,7,2432,1600,130,126,126,129,3732270748.78,134,135,124,136,47,-7,2897,3732270811.98,3731193000.0,30,0,0,100,0,-45,3731193191.16,port_timestamp,536241,ok,58,35,1,498,5339,-43,77,19,60.3,60.75,55.8,61.2,-0.0204465372089,0.0857900875169,0.019,-0.007,250.789333022,46.85302,-124.95792
16,2,3731196794.11,7,2432,1600,127,123,128,128,3732270748.78,118,125,117,132,48,-36,2896,3732270811.98,3731196600.0,30,0,0,100,0,-45,3731196794.11,port_timestamp,537020,ok,59,35,1,500,5347,-34,113,-16,53.1,56.25,52.65,59.4,-0.00199827353158,0.117987316704,-0.016,-0.036,251.55988183,46.85302,-124.95792
16,3,3731200391.21,7,2432,1600,130,129,128,126,3732270748.79,121,129,112,115,49,39,2894,3732270811.98,3731200200.0,30,0,0,100,0,-45,3731200391.21,port_timestamp,537004,ok,59,35,1,499,5347,-54,73,-20,54.45,58.05,50.4,51.75,-0.0321196894099,0.084931299014,-0.02,0.039,251.544055439,46.85302,-124.95792
16,4,3731203991.24,7,2432,1600,126,129,127,129,3732270748.79,114,123,125,119,50,-56,2889,3732270811.98,3731203800.0,30,0,0,100,0,-45,3731203991.24,port_timestamp,537011,ok,59,35,1,494,5347,-92,69,-22,51.3,55.35,56.25,53.55,-0.0697758734503,0.0914129503093,-0.022,-0.056,251.550979485,46.85302,-124.95792
16,5,3731207591.27,7,2432,1600,125,126,126,130,3732270748.79,125,121,131,127,51,-14,2895,3732270811.98,3731207400.0,30,0,0,100,0,-45,3731207591.27,port_timestamp,537340,ok,60,35,1,494,5350,-72,70,-24,56.25,54.45,58.95,57.15,-0.0502573150582,0.0869379220084,-0.024,-0.014,251.87640939,46.85302,-124.95792
16,6,3731211191.3,7,2432,1600,124,128,128,127,3732270748.8,117,123,122,123,52,12,2893,3732270811.98,3731211000.0,30,0,0,100,0,-45,3731211191.3,port_timestamp,536688,ok,60,35,1,494,5344,-46,95,-4,52.65,55.35,54.9,55.35,-0.0184399142145,0.103927713165,-0.004,0.012,251.231483973,46.85302,-124.95792
16,7,3731214791.32,7,2432,1600,122,126,122,125,3732270748.8,123,135,119,121,53,39,2893,3732270811.98,3731214600.0,30,0,0,100,0,-45,3731214791.32,port_timestamp,536862,ok,61,35,1,494,5345,-83,93,-15,55.35,60.75,53.55,54.45,-0.0545900274611,0.112062165345,-0.015,0.039,251.403596168,46.85302,-124.95792
16,8,3731218391.52,7,2432,1600,124,122,128,121,3732270748.8,123,131,138,127,54,15,2892,3732270811.99,3731218200.0,30,0,0,100,0,-45,3731218391.52,port_timestamp,536215,ok,62,35,1,491,5339,-4,152,-13,55.35,58.95,62.1,57.15,0.0374746193318,0.147362318474,-0.013,0.015,250.76361504,46.85302,-124.95792
16,9,3731221991.48,7,2432,1600,127,126,127,126,3732270748.86,120,132,123,122,55,-16,2888,3732270811.99,3731221800.0,30,0,0,100,0,-45,3731221991.48,port_timestamp,535818,ok,63,35,1,491,5335,-45,37,-1,54.0,59.4,55.35,54.9,-0.0332459318609,0.0478404432954,-0.001,-0.016,250.370920847,46.85302,-124.95792
16,10,3731225591.5,7,2432,1600,126,118,131,127,3732270748.86,118,123,123,125,56,-5,2891,3732270811.99,3731225400.0,30,0,0,100,0,-45,3731225591.5,port_timestamp,535235,ok,64,35,1,490,5329,-5,7,1,53.1,55.35,55.35,56.25,-0.00290859557816,0.00809568229136,0.001,-0.005,249.794242631,46.85302,-124.95792
16,11,3731229191.54,7,2432,1600,127,125,127,125,3732270748.87,119,121,116,128,57,-18,2891,3732270811.99,3731229000.0,30,0,0,100,0,-44,3731229191.54,port_timestamp,535603,ok,63,35,1,492,5333,-28,26,-3,53.55,54.45,52.2,57.6,-0.0198767946946,0.0326330052657,-0.003,-0.018,250.158252396,46.85302,-124.95792
16,12,3731232791.58,7,2432,1600,128,127,130,126,3732270748.87,128,131,127,124,58,-19,2892,3732270811.99,3731232600.0,30,0,0,100,0,-45,3731232791.58,port_timestamp,535521,ok,63,35,1,499,5332,-123,30,-12,57.6,58.95,57.15,55.8,-0.110211100826,0.0623098166798,-0.012,-0.019,250.07714158,46.85302,-124.95792
16,13,3731236391.62,7,2432,1600,127,133,130,127,3732270748.87,117,130,127,118,59,-23,2894,3732270811.99,3731236200.0,30,0,0,100,0,-45,3731236391.62,port_timestamp,536306,ok,63,35,1,499,5340,-34,-10,-10,52.65,58.5,57.15,53.1,-0.0354380548342,-0.000379828342891,-0.01,-0.023,250.853627961,46.85302,-124.95792
16,14,3731239991.66,7,2432,1600,125,123,125,122,3732270748.88,104,110,106,107,60,-20,2888,3732270811.99,3731239800.0,30,0,0,100,0,-45,3731239991.66,port_timestamp,536994,ok,63,35,1,511,5347,-112,17,-8,46.8,49.5,47.7,48.15,-0.103159707017,0.0468089184689,-0.008,-0.02,251.534163944,46.85302,-124.95792
16,15,3731243591.97,7,2432,1600,129,122,125,119,3732270748.88,116,107,105,86,61,29,2885,3732270811.99,3731243400.0,30,0,0,100,0,-45,3731243591.97,port_timestamp,537108,ok,61,35,1,515,5348,-166,26,-11,52.2,48.15,47.25,38.7,-0.15267895743,0.0701508086784,-0.011,0.029,251.646926957,46.85302,-124.95792
16,16,3731247191.75,7,2432,1600,126,119,122,126,3732270748.88,111,107,105,111,62,-42,2883,3732270812.0,3731247000.0,30,0,0,100,0,-45,3731247191.75,port_timestamp,537537,ok,62,35,1,516,5352,-74,85,-13,49.95,48.15,47.25,49.95,-0.0481039619733,0.101916675978,-0.013,-0.042,252.071271428,46.85302,-124.95792
16,17,3731250791.79,7,2432,1600,125,117,119,126,3732270748.89,103,109,95,111,63,-7,2886,3732270812.0,3731250600.0,30,0,0,100,0,-45,3731250791.79,port_timestamp,536976,ok,62,35,1,519,5346,-59,83,-1,46.35,49.05,42.75,49.95,-0.034212680566,0.0959139848431,-0.001,-0.007,251.516359252,46.85302,-124.95792
16,18,3731254391.83,7,2432,1600,124,121,134,128,3732270748.89,90,110,112,121,64,-16,2891,3732270812.0,3731254200.0,30,0,0,100,0,-45,3731254391.83,port_timestamp,537007,ok,61,35,1,520,5347,-20,116,-3,40.5,49.5,50.4,54.45,0.0122900140665,0.117068166272,-0.003,-0.016,251.547022887,46.85302,-124.95792
16,19,3731257991.87,7,2432,1600,114,128,121,128,3732270748.89,145,114,129,115,65,28,2894,3732270812.0,3731257800.0,30,0,2,97,0,-45,3731257991.87,port_timestamp,536799,ok,62,35,1,518,5345,-69,-6,-11,65.25,51.3,58.05,51.75,-0.0680322902115,0.0129848946309,-0.011,0.028,251.3412797,46.85302,-124.95792
16,20,3731261591.91,7,2432,1600,124,126,120,125,3732270748.89,116,113,85,120,66,30,2894,3732270812.0,3731261400.0,30,0,4,95,0,-45,3731261591.91,port_timestamp,535612,ok,62,35,1,516,5333,-55,6,7,52.2,50.85,38.25,54.0,-0.0512971893474,0.0207267548124,0.007,0.03,250.1671548,46.85302,-124.95792
16,21,3731265191.95,7,2432,1600,118,104,119,123,3732270748.9,132,142,98,114,67,32,2899,3732270812.0,3731265000.0,30,0,46,53,0,-45,3731265191.95,port_timestamp,535486,ok,62,35,1,503,5332,-123,-90,-31,59.4,63.9,44.1,51.3,-0.142835277707,-0.0531703248289,-0.031,0.032,250.0425211,46.85302,-124.95792
16,22,3731268792.48,7,2432,1600,128,126,119,120,3732270748.9,122,123,104,128,68,42,2892,3732270812.0,3731268600.0,30,0,0,100,0,-43,3731268792.48,port_timestamp,534498,ok,62,35,1,497,5322,-27,-27,-1,54.9,55.35,46.8,57.6,-0.0333234716376,-0.0186425920413,-0.001,0.042,249.065232016,46.85302,-124.95792
17,0,3731189591.13,7,2432,1600,125,133,129,126,3732270748.77,102,143,108,106,46,-9,2893,3732270811.98,3731189400.0,30,51,0,48,0,-45,3731189591.13,port_timestamp,535284,ok,60,35,1,523,5330,-85,36,14,45.9,64.35,48.6,47.7,-0.0720111805045,0.0577528344097,0.014,-0.009,233.842711359,46.85302,-124.95792
17,1,3731193191.16,7,2432,1600,125,132,126,127,3732270748.78,123,133,120,128,47,-1,2897,3732270811.98,3731193000.0,30,0,0,100,0,-45,3731193191.16,port_timestamp,536241,ok,58,35,1,498,5339,-34,94,21,55.35,59.85,54.0,57.6,-0.00716376820434,0.0997029609646,0.021,-0.001,234.789333022,46.85302,-124.95792
17,2,3731196794.11,7,2432,1600,126,130,127,124,3732270748.78,112,127,112,126,48,-27,2896,3732270811.98,3731196600.0,30,0,0,100,0,-45,3731196794.11,port_timestamp,537020,ok,59,35,1,500,5347,-8,134,-8,50.4,57.15,50.4,56.7,0.0287316547494,0.13112776981,-0.008,-0.027,235.55988183,46.85302,-124.95792
17,3,3731200391.21,7,2432,1600,126,124,124,125,3732270748.79,116,120,110,117,49,63,2894,3732270811.98,3731200200.0,30,0,0,100,0,-45,3731200391.21,port_timestamp,537004,ok,59,35,1,499,5347,-95,114,-33,52.2,54.0,49.5,52.65,-0.0604288106578,0.135533607797,-0.033,0.063,235.544055439,46.85302,-124.95792
17,4,3731203991.24,7,2432,1600,125,124,126,126,3732270748.79,110,118,120,118,50,-30,2889,3732270811.98,3731203800.0,30,0,0,100,0,-45,3731203991.24,port_timestamp,537011,ok,59,35,1,494,5347,-86,25,-15,49.5,53.1,54.0,53.1,-0.0759640645644,0.0474390229121,-0.015,-0.03,235.550979485,46.85302,-124.95792
17,5,3731207591.27,7,2432,1600,125,127,131,124,3732270748.79,116,119,121,117,51,7,2895,3732270811.98,3731207400.0,30,0,0,100,0,-45,3731207591.27,port_timestamp,537340,ok,60,35,1,494,5350,-52,66,-18,52.2,53.55,54.45,52.65,-0.0320980973694,0.0776512211447,-0.018,0.007,235.87640939,46.85302,-124.95792
17,6,3731211191.3,7,2432,1600,124,127,131,126,3732270748.8,113,120,121,117,52,8,2893,3732270811.98,3731211000.0,30,0,0,100,0,-45,3731211191.3,port_timestamp,536688,ok,60,35,1,494,5344,-30,80,-3,50.85,54.0,54.45,52.65,-0.00712058412345,0.0851428052259,-0.003,0.008,235.231483973,46.85302,-124.95792
17,7,3731214791.32,7,2432,1600,130,132,130,127,3732270748.8,120,128,122,117,53,-5,2893,3732270811.98,3731214600.0,30,0,0,100,0,-45,3731214791.32,port_timestamp,536862,ok,61,35,1,494,5345,-92,17,-18,54.0,57.6,54.9,52.65,-0.0839130167652,0.0413715556555,-0.018,-0.005,235.403596168,46.85302,-124.95792
17,8,3731218391.52,7,2432,1600,131,127,122,125,3732270748.8,117,121,112,117,54,2,2892,3732270811.99,3731218200.0,30,0,0,100,0,-45,3731218391.52,port_timestamp,536215,ok,62,35,1,491,5339,-26,65,-1,52.65,54.45,50.4,52.65,-0.00734926818323,0.0696203149747,-0.001,0.002,234.76361504,46.85302,-124.95792
17,9,3731221991.48,7,2432,1600,126,124,123,124,3732270748.86,114,115,111,113,55,18,2888,3732270811.99,3731221800.0,30,0,0,100,0,-45,3731221991.48,port_timestamp,535818,ok,63,35,1,491,5335,-44,-30,-1,51.3,51.75,49.95,50.85,-0.0504987627733,-0.0169078371876,-0.001,0.018,234.370920847,46.85302,-124.95792
17,10,3731225591.5,7,2432,1600,127,130,124,123,3732270748.86,113,123,111,128,56,-39,2891,3732270811.99,3731225400.0,30,0,0,100,0,-45,3731225591.5,port_timestamp,535235,ok,64,35,1,490,5329,-38,12,-6,50.85,55.35,49.95,57.6,-0.0333062937897,0.0218790034964,-0.006,-0.039,233.794242631,46.85302,-124.95792
17,11,3731229191.54,7,2432,1600,128,128,123,131,3732270748.87,124,127,117,133,57,45,2891,3732270811.99,3731229000.0,30,0,0,100,0,-44,3731229191.54,port_timestamp,535603,ok,63,35,1,492,5333,-85,67,-18,55.8,57.15,52.65,59.85,-0.0635832681437,0.0875852042994,-0.018,0.045,234.158252396,46.85302,-124.95792
17,12,3731232791.58,7,2432,1600,127,126,131,129,3732270748.87,118,122,130,134,58,-39,2892,3732270811.99,3731232600.0,30,0,0,100,0,-45,3731232791.58,port_timestamp,535521,ok,63,35,1,499,5332,-90,89,-14,53.1,54.9,58.5,60.3,-0.0624138416117,0.110115904279,-0.014,-0.039,234.07714158,46.85302,-124.95792
17,13,3731236391.62,7,2432,1600,125,123,123,123,3732270748.87,109,114,113,107,59,-36,2894,3732270811.99,3731236200.0,30,0,0,100,0,-45,3731236391.62,port_timestamp,536306,ok,63,35,1,499,5340,-60,8,-7,49.05,51.3,50.85,48.15,-0.055565125629,0.0240107645409,-0.007,-0.036,234.853627961,46.85302,-124.95792
17,14,3731239991.66,7,2432,1600,124,117,125,127,3732270748.88,105,106,103,101,60,-26,2888,3732270811.99,3731239800.0,30,0,0,100,0,-45,3731239991.66,port_timestamp,536994,ok,63,35,1,511,5347,-94,61,-9,47.25,47.7,46.35,45.45,-0.0738754876008,0.08425801049,-0.009,-0.026,235.534163944,46.85302,-124.95792
17,15,3731243591.97,7,2432,1600,127,123,127,113,3732270748.88,106,106,104,94,61,-4,2885,3732270811.99,3731243400.0,30,0,0,100,0,-45,3731243591.97,port_timestamp,537108,ok,61,35,1,515,5348,-45,7,6,47.7,47.7,46.8,42.3,-0.0414019760811,0.0189704079182,0.006,-0.004,235.646926957,46.85302,-124.95792
17,16,3731247191.75,7,2432,1600,125,121,122,118,3732270748.88,110,108,118,109,62,-36,2883,3732270812.0,3731247000.0,30,0,0,100,0,-45,3731247191.75,port_timestamp,537537,ok,62,35,1,516,5352,-74,10,-2,49.5,48.6,53.1,49.05,-0.0684940725236,0.0297415875354,-0.002,-0.036,236.071271428,46.85302,-124.95792
17,17,3731250791.79,7,2432,1600,119,126,127,127,3732270748.89,110,115,118,118,63,24,2886,3732270812.0,3731250600.0,30,0,0,100,0,-45,3731250791.79,port_timestamp,536976,ok,62,35,1,519,5346,-30,37,-4,49.5,51.75,53.1,53.1,-0.0188109141723,0.0437624211853,-0.004,0.024,235.516359252,46.85302,-124.95792
17,18,3731254391.83,7,2432,1600,119,132,115,122,3732270748.89,100,132,93,129,64,35,2891,3732270812.0,3731254200.0,30,2,26,71,0,-45,3731254391.83,port_timestamp,537007,ok,61,35,1,520,5347,-20,35,8,45.0,59.4,41.85,58.05,-0.00973130532794,0.0391190707535,0.008,0.035,235.547022887,46.85302,-124.95792
17,19,3731257991.87,7,2432,1600,127,110,120,123,3732270748.89,143,126,104,110,65,100,2894,3732270812.0,3731257800.0,30,22,17,60,0,-45,3731257991.87,port_timestamp,536799,ok,62,35,1,518,5345,-164,-18,-30,64.35,56.7,46.8,49.5,-0.162716486594,0.0272643538438,-0.03,0.1,235.3412797,46.85302,-124.95792
17,20,3731261591.91,7,2432,1600,126,119,113,123,3732270748.89,105,110,79,125,66,32,2894,3732270812.0,3731261400.0,30,0,42,57,0,-45,3731261591.91,port_timestamp,535612,ok,62,35,1,516,5333,-7,-9,16,47.25,49.5,35.55,56.25,-0.00918315485405,-0.00675793362845,0.016,0.032,234.1671548,46.85302,-124.95792
17,21,3731265191.95,7,2432,1600,123,133,112,117,3732270748.9,154,173,157,145,67,126,2899,3732270812.0,3731265000.0,30,0,6,93,0,-45,3731265191.95,port_timestamp,535486,ok,62,35,1,503,5332,-128,62,-38,69.3,77.85,70.65,65.25,-0.106322992888,0.0944638617854,-0.038,0.126,234.0425211,46.85302,-124.95792
17,22,3731268792.48,7,2432,1600,112,125,130,132,3732270748.9,157,159,116,134,68,21,2892,3732270812.0,3731268600.0,30,20,26,53,0,-43,3731268792.48,port_timestamp,534498,ok,62,35,1,497,5322,-73,150,-17,70.65,71.55,52.2,60.3,-0.0294701983171,0.164196551155,-0.017,0.021,233.065232016,46.85302,-124.95792
18,0,3731189591.13,7,2432,1600,122,107,124,120,3732270748.77,98,110,110,97,46,24,2893,3732270811.98,3731189400.0,30,0,0,100,0,-45,3731189591.13,port_timestamp,535284,ok,60,35,1,523,5330,-141,90,11,44.1,49.5,49.5,43.65,-0.111221033612,0.124943513966,0.011,0.024,217.842711359,46.85302,-124.95792
18,1,3731193191.16,7,2432,1600,126,120,125,126,3732270748.78,113,112,112,116,47,-5,2897,3732270811.98,3731193000.0,30,0,0,100,0,-45,3731193191.16,port_timestamp,536241,ok,58,35,1,498,5339,-40,93,16,50.85,50.4,50.4,52.2,-0.0132096434204,0.100371835296,0.016,-0.005,218.789333022,46.85302,-124.95792
18,2,3731196794.11,7,2432,1600,132,125,128,129,3732270748.78,120,117,111,120,48,-4,2896,3732270811.98,3731196600.0,30,0,0,100,0,-45,3731196794.11,port_timestamp,537020,ok,59,35,1,500,5347,-57,113,11,54.0,52.65,49.95,54.0,-0.0241319673207,0.124240283939,0.011,-0.004,219.55988183,46.85302,-124.95792
18,3,3731200391.21,7,2432,1600,125,127,128,130,3732270748.79,111,123,110,125,49,43,2894,3732270811.98,3731200200.0,30,0,0,100,0,-45,3731200391.21,port_timestamp,537004,ok,59,35,1,499,5347,-71,167,-54,49.95,55.35,49.5,56.25,-0.0229237709005,0.180012501587,-0.054,0.043,219.544055439,46.85302,-124.95792
18,4,3731203991.24,7,2432,1600,128,123,127,128,3732270748.79,111,118,118,117,50,7,2889,3732270811.98,3731203800.0,30,0,0,100,0,-45,3731203991.24,port_timestamp,537011,ok,59,35,1,494,5347,-48,38,-25,49.95,53.1,53.1,52.65,-0.035861067258,0.04961838223,-0.025,0.007,219.550979485,46.85302,-124.95792
18,5,3731207591.27,7,2432,1600,129,124,126,127,3732270748.79,118,122,118,116,51,60,2895,3732270811.98,3731207400.0,30,0,0,100,0,-45,3731207591.27,port_timestamp,537340,ok,60,35,1,494,5350,-55,40,-30,53.1,54.9,53.1,52.2,-0.0420536725646,0.0534461282398,-0.03,0.06,219.87640939,46.85302,-124.95792
18,6,3731211191.3,7,2432,1600,129,124,125,126,3732270748.8,113,116,116,115,52,15,2893,3732270811.98,3731211000.0,30,0,0,100,0,-45,3731211191.3,port_timestamp,536688,ok,60,35,1,494,5344,-71,63,-6,50.85,52.2,52.2,51.75,-0.0511980575303,0.0799297122797,-0.006,0.015,219.231483973,46.85302,-124.95792
18,7,3731214791.32,7,2432,1600,128,117,127,128,3732270748.8,116,116,107,116,53,13,2893,3732270811.98,3731214600.0,30,0,0,100,0,-45,3731214791.32,port_timestamp,536862,ok,61,35,1,494,5345,-102,26,-20,52.2,52.2,48.15,52.2,-0.0910895486249,0.0527512476754,-0.02,0.013,219.403596168,46.85302,-124.95792
18,8,3731218391.52,7,2432,1600,124,124,127,125,3732270748.8,107,113,108,113,54,-25,2892,3732270811.99,3731218200.0,30,0,0,100,0,-45,3731218391.52,port_timestamp,536215,ok,62,35,1,491,5339,-58,33,-2,48.15,50.85,48.6,50.85,-0.046843753087,0.0475253910738,-0.002,-0.025,218.76361504,46.85302,-124.95792
18,9,3731221991.48,7,2432,1600,126,130,127,125,3732270748.86,107,126,110,113,55,19,2888,3732270811.99,3731221800.0,30,0,0,100,0,-45,3731221991.48,port_timestamp,535818,ok,63,35,1,491,5335,-66,1,7,48.15,56.7,49.5,50.85,-0.0632422096891,0.0189056317969,0.007,0.019,218.370920847,46.85302,-124.95792
