time,eastward_wind_velocity,northward_wind_velocity
3693266257,-0.150000006,-4.96999979
3693266321,0.469999999,-6.309999943
3693266386,-2.450000048,-6.789999962
3693266419,-0.180000007,-6
3693266484,-0.270000011,-6.230000019
3693266548,-0.949999988,-6.050000191
3693266612,-1.5,-6.179999828
3693266676,0.819999993,-6.050000191
3693266741,-0.370000005,-7.46999979
3693266806,0.310000002,-7.289999962
3693266838,0.300000012,-6.599999905
3693266903,-0.689999998,-7
3693266967,-2.799999952,-6.429999828
3693267031,0.589999974,-6.409999847
3693267097,-0.970000029,-6.849999905
3693267162,0.629999995,-5.639999866
3693267197,-0.460000008,-6.489999771
3693267257,-0.389999986,-6.570000172
3693267322,-0.239999995,-7.179999828
3693267386,-1.340000033,-6.659999847
3693267452,-0.879999995,-6.739999771
3693267516,-0.930000007,-6.440000057
3693267581,0,-5.380000114
3693267645,-2.339999914,-6.510000229
3693267677,0.639999986,-6.230000019
3693267739,-0.550000012,-6.519999981
3693267804,-0.25999999,-6.150000095
3693267868,-0.100000001,-6.090000153
3693267932,-1.49000001,-4.769999981
3693267997,-1.330000043,-6.380000114
3693268063,-1.220000029,-6.440000057
3693268097,-1.950000048,-6.119999886
3693268161,-1.029999971,-5.239999771
3693268225,-1.559999943,-5.929999828
3693268289,-1.549999952,-5.5
3693268354,-0.800000012,-5.190000057
3693268420,-1.080000043,-6.360000134
3693268484,-1.129999995,-6.099999905
3693268517,-1.850000024,-5.139999866
3693268581,-2.400000095,-5.079999924
3693268645,-1.409999967,-5.849999905
3693268712,-1.210000038,-6.159999847
3693268777,-1.879999995,-5.980000019
3693268841,-2.130000114,-5.289999962
3693268905,-2.670000076,-4.630000114
3693268937,-1.440000057,-5.079999924
3693269002,-1.210000038,-6.449999809
3693269067,-0.870000005,-4.800000191
3693269132,-1.149999976,-4.429999828
3693269197,-1.789999962,-4.949999809
3693269261,-1.139999986,-5.190000057
3693269297,-1.769999981,-4.559999943
3693269361,-1.460000038,-4.809999943
3693269425,-1.279999971,-5.78000021
3693269489,-1.120000005,-5.71999979
3693269554,-1.820000052,-5.820000172
3693269618,-1.889999986,-4.710000038
3693269683,-2.150000095,-4.929999828
3693269717,-2.680000067,-4.949999809
3693269781,-2.99000001,-6.150000095
3693269846,-2.539999962,-5.639999866
3693269910,-1.909999967,-4.570000172
3693269972,-2.440000057,-5.090000153
3693270037,-2.630000114,-5.300000191
3693270101,-1.25999999,-5.510000229
3693270165,-1.470000029,-5.920000076
3693270198,-2.160000086,-4.989999771
3693270262,-2.410000086,-6.119999886
3693270326,-0.689999998,-6.389999866
3693270391,-1.419999957,-4.690000057
3693270455,-1.919999957,-5.619999886
3693270519,-1.629999995,-6.039999962
3693270584,-1.389999986,-5.599999905
3693270617,-2.220000029,-5.840000153
3693270681,-1.50999999,-6.019999981
3693270745,-1.340000033,-5.800000191
3693270809,-1.820000052,-6.760000229
3693270875,-2.099999905,-5.260000229
3693270940,-1.230000019,-5.71999979
3693271003,-1.049999952,-5.619999886
3693271037,-1.580000043,-5.699999809
3693271101,-2.089999914,-5.400000095
3693271166,-1.639999986,-5.489999771
3693271231,-0.310000002,-6.420000076
3693271295,-1.070000052,-5.519999981
